6.967537	0.244511	19.180671	106
3.626089	0.211917	4.255925	107
2.653500	0.212772	9.561714	108
42.134415	0.296193	20.837432	109
10.699002	0.190294	18.158408	110
9.482900	0.220969	28.650456	111
4.924766	0.263733	21.838589	112
6.222110	0.182732	5.276314	113
5.509265	0.188006	15.563600	114
6.109218	0.205729	33.768347	115
20.966830	0.303327	63.447900	116
5.823732	0.220140	17.623776	117
9.507984	0.293504	58.486475	118
12.133371	0.271413	55.168503	119
20.736337	0.219889	10.760319	120
9.733703	0.319693	8.682895	121
5.492320	0.185571	13.750978	122
9.687135	0.280998	32.290080	123
42.008353	0.295227	22.359494	124
9.437508	0.256741	7.706916	125
3.896908	0.196918	12.966211	126
9.344300	0.219573	19.415181	127
5.533015	0.180640	13.849526	128
2.337983	0.167056	5.472590	129
8.919134	0.219004	8.887694	130
10.056006	0.284624	85.744134	131
4.908109	0.198874	31.503375	132
4.831452	0.199666	2.558272	133
0.399482	0.163649	0.885987	134
5.252117	0.175909	41.868799	135
2.343185	0.165904	5.294187	136
1.712318	0.187862	3.400065	137
16.220235	0.196237	114.293216	138
40.338650	0.293374	21.778023	139
40.395548	0.295349	21.204306	140
1.513730	0.188901	4.216667	141
3.879081	0.194121	12.977905	142
9.505804	0.226143	44.471787	143
3.070590	0.172723	9.451915	144
2.334263	0.165988	5.290440	145
11.976140	0.238348	25.486652	146
6.314125	0.253304	16.794972	147
5.630046	0.176258	12.504715	148
20.247953	0.251553	70.856129	149
5.141425	0.177536	47.305104	150
11.702189	0.236838	67.175061	151
5.484275	0.204595	13.681546	152
2.533688	0.173319	8.656512	153
7.380857	0.223554	146.508256	154
5.352001	0.232537	200.359246	155
1.966494	0.152968	6.103314	156
3.892265	0.199109	13.033685	157
3.990500	0.169286	46.092762	158
18.611397	0.311155	26.167736	159
5.249146	0.180890	12.495795	160
1.353399	0.188384	31.612923	161
6.771686	0.215692	44.468948	162
4.074208	0.210859	7.371489	163
7.978532	0.203459	18.537113	164
3.353767	0.186400	1.621982	165
2.740050	0.203703	15.663760	166
6.312952	0.243471	16.751516	167
2.719045	0.207386	85.847832	168
5.279035	0.190915	44.912733	169
15.326768	0.220866	106.134812	170
10.224495	0.182070	16.814728	171
4.816639	0.177867	27.317857	172
1.432111	0.157428	1.518015	173
9.480563	0.227505	44.331505	174
9.498712	0.231439	44.259658	175
8.910279	0.218352	19.383317	176
3.373357	0.185334	1.624647	177
4.341144	0.183377	13.602086	178
0.401149	0.163431	0.883402	179
0.402773	0.166853	0.881564	180
1.336413	0.187875	31.646906	181
13.902607	0.228044	61.877748	182
3.343713	0.192462	21.695082	183
3.335101	0.192322	22.016922	184
5.289847	0.179018	42.128647	185
6.325726	0.244852	16.802149	186
2.182970	0.183253	5.066793	187
2.799798	0.166344	17.294493	188
2.587005	0.167764	13.252182	189
5.304723	0.180444	12.596534	190
1.412616	0.181293	23.335665	191
6.490224	0.279350	23.123596	192
2.898927	0.179106	12.622500	193
11.944805	0.221276	25.346770	194
0.422307	0.163926	0.876990	195
10.905443	0.235272	25.282750	196
4.141377	0.179252	19.335524	197
3.279293	0.204436	5.435543	198
14.192816	0.228439	61.973524	199
4.815912	0.194535	2.547082	200
5.151223	0.184563	12.375551	201
4.788807	0.251131	64.024824	202
40.750082	0.348707	20.982536	203
1.403982	0.176905	23.017183	204
10.035152	0.234198	86.187377	205
17.357134	0.202692	18.556751	206
6.688092	0.218502	44.520162	207
10.976566	0.339070	39.143831	208
3.360036	0.199260	21.598482	209
3.062988	0.179632	9.457294	210
9.896685	0.228523	44.219315	211
40.459559	0.343778	20.765537	212
5.144887	0.174110	47.470625	213
8.274452	0.196829	18.108014	214
7.448394	0.221722	7.367189	215
1.430562	0.186121	22.842519	216
7.882301	0.213933	14.866596	217
37.907576	0.298481	220.819390	218
21.965303	0.267086	62.899470	219
6.597163	0.211867	17.196893	220
6.749962	0.207668	46.361231	221
1.242234	0.190252	49.971120	222
2.895315	0.177718	12.583876	223
11.176752	0.239866	36.489366	224
6.935110	0.261693	44.542300	225
1.347410	0.187184	31.779284	226
5.320300	0.180824	12.516845	227
3.343847	0.192780	21.708767	228
3.351309	0.196649	21.650909	229
5.248891	0.183945	44.530450	230
40.438784	0.293498	21.183382	231
10.173309	0.177128	16.828411	232
1.278103	0.182855	42.330811	233
11.968693	0.197716	25.343736	234
7.885966	0.257073	14.945658	235
10.307612	0.180555	16.805092	236
4.361353	0.177200	13.941634	237
1.499890	0.175156	22.948781	238
3.393546	0.309491	6.175755	239
2.748013	0.176101	58.575903	240
1.248916	0.189944	49.680819	241
3.495872	0.204956	3.788824	242
22.683550	0.220575	10.669189	243
11.250975	0.200499	17.941749	244
2.417804	0.228854	5.310382	245
3.367098	0.187649	1.643174	246
2.538864	0.177150	8.674217	247
5.280790	0.192730	44.545369	248
4.147591	0.176119	19.314976	249
1.347470	0.187618	31.882590	250
1.352234	0.192681	31.715094	251
4.335821	0.182551	13.569028	252
2.519467	0.179984	8.669762	253
40.469509	0.293939	20.819195	254
4.831746	0.193289	2.542736	255
11.987031	0.194109	25.687075	256
1.441951	0.157057	1.515272	257
16.027374	0.210109	56.329311	258
13.935431	0.219152	106.283233	259
8.677633	0.221914	8.489499	260
2.332628	0.166291	5.282684	261
0.285971	0.151427	6.483857	262
10.982281	0.337675	39.455788	263
16.450781	0.255097	16.415499	264
2.351629	0.168018	5.296960	265
8.649154	0.203610	93.300585	266
1.935718	0.152367	6.124748	267
2.351284	0.169481	5.291780	268
3.249495	0.205625	5.360378	269
2.893429	0.183947	12.571539	270
1.942683	0.152229	6.128777	271
5.453491	0.184402	4.666428	272
7.923518	0.214433	14.900201	273
53.128376	0.357211	76.831356	274
2.172077	0.183555	5.075100	275
0.402111	0.159243	0.887210	276
4.765206	0.180671	27.250959	277
2.623641	0.164393	13.511571	278
8.618916	0.206123	25.751993	279
1.431072	0.162718	1.501598	280
21.539224	0.269249	62.868601	281
6.705623	0.214904	17.101271	282
6.597799	0.214720	17.580648	283
16.475015	0.256667	16.376818	284
1.217872	0.186745	49.724881	285
2.567068	0.178928	8.674104	286
21.580527	0.272902	63.190891	287
2.764764	0.174924	58.522434	288
6.614301	0.212605	17.057840	289
7.889468	0.200744	18.151193	290
16.204327	0.204909	114.189517	291
2.541119	0.181840	8.635385	292
5.269578	0.179176	41.938664	293
10.012153	0.235869	85.744510	294
4.910204	0.207875	32.029356	295
6.474404	0.290145	23.025813	296
7.467010	0.221037	7.377400	297
3.977070	0.169515	46.420999	298
7.925938	0.215239	14.877626	299
16.899233	0.203999	18.532654	300
12.842966	0.253187	188.652289	301
37.861536	0.289866	220.556970	302
16.651957	0.196267	113.872589	303
8.639956	0.212286	25.793835	304
2.182402	0.182659	5.061359	305
0.284173	0.153406	6.745760	306
11.704835	0.233810	67.043558	307
5.466602	0.187532	4.673391	308
13.998321	0.235365	61.724063	309
9.304511	0.219520	19.283859	310
16.072678	0.227799	56.147626	311
16.897881	0.205184	18.639070	312
10.146743	0.206276	17.032613	313
11.764947	0.238285	67.206186	314
2.524604	0.177719	8.670371	315
11.162826	0.225746	17.965702	316
4.848482	0.192687	2.558933	317
5.266620	0.184595	44.448825	318
40.702754	0.335053	20.866397	319
16.225933	0.198468	113.523231	320
3.487429	0.212588	5.318021	321
10.153200	0.181882	16.784667	322
10.009681	0.233668	85.398227	323
3.274135	0.210573	5.324912	324
13.907254	0.220744	107.179671	325
1.370937	0.205941	31.648905	326
2.759252	0.183214	58.679316	327
10.804029	0.220976	3.183236	328
2.333503	0.165942	5.272039	329
13.951403	0.223798	107.140628	330
